prefix,key,s3_uri,size,last_modified
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013554.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013554.pdf,481914,2026-04-23T01:35:57+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013555.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013555.pdf,654126,2026-04-23T01:35:57+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013556.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013556.pdf,38419,2026-04-23T01:35:57+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013557.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013557.pdf,669928,2026-04-23T01:35:59+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013558.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013558.pdf,36269,2026-04-23T01:36:00+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013559.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013559.pdf,1150278,2026-04-23T01:36:00+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013600.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013600.pdf,29633,2026-04-23T01:36:04+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013601.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013601.pdf,142975,2026-04-23T01:36:02+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013602.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013602.pdf,30867,2026-04-23T01:36:03+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013603.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013603.pdf,164946,2026-04-23T01:36:05+00:00
